Crop,N (Nitrogen),P (Phosphorus),K (Potassium),Temperature (°C),Humidity (%),pH,Rainfall (mm),Waste Type
Papaya,1.4214820932857979,0.2461119397218473,1.2102472619573406,27.5898292326187,81.80385369967864,6.1,236.84012537896848,Papaya Leaves Papaya Fruit Waste
Orange,1.5006379427349814,0.254529371489235,1.3597999982655118,25.738108505964632,67.96630851821,7.3,170.97691004386743,Orange Peel Orange Waste
Apple,0.6990366545016391,0.2186946397196373,0.690362329428656,20.70411845153501,63.506189173856654,7.3,160.6130689217625,Apple Waste Apple Leaves
Mango,1.5955552894765115,0.3595221916165903,0.9000305074552806,26.343604017091344,82.0967290722446,6.4,227.39510363580155,Mango Leaves Mango Seed Husks
Grapes,1.1601851551153615,0.1363791814665507,0.6187544686571378,21.123729945464984,66.17808131560308,6.7,188.36151746498382,Grapevine Pruning Grapes Skins
Cotton,1.8012642305580169,0.40909487309580744,1.4776403101933646,24.9626797104202,85.65513699980548,6.3,176.4169766711245,Cotton Stalks Cottonseed Hulls
Orange,1.1343442854175065,0.10945844281093778,1.581060956772177,24.658728090103473,73.15309044519404,6.3,186.0303285859644,Orange Peel Orange Waste
Apple,1.0059723429325538,0.1997424393461419,0.9770381897002346,18.40642848608931,63.13584238528992,7.5,169.44577941250014,Apple Waste Apple Leaves
Orange,1.2448182053900974,0.22302002934212992,1.1090748271748985,24.468046009887097,66.19396275989457,6.7,173.0819353555826,Orange Peel Orange Waste
Mango,1.75712754012711,0.29915848489454744,1.566898980252121,29.815228431625442,75.416147954157,6.7,213.9672261746371,Mango Leaves Mango Seed Husks
Papaya,1.971852340127329,0.3608979637765371,1.385736547252709,27.595818138835412,83.91446713745685,6.2,213.18459540037614,Papaya Leaves Papaya Fruit Waste
Pomegranate,1.3851151000685469,0.202367273068487,1.0876134827480934,25.483393144050098,65.39576975340921,7.1,173.50356059176687,Pomegranate Peel Pomegranate Waste
Mango,1.7830411874970573,0.2903212960761678,1.4726453749246575,27.022277072947983,79.37831051683924,6.5,223.45414961993825,Mango Leaves Mango Seed Husks
Pomegranate,1.0432627211308918,0.23010011427970015,1.288523398117202,26.2211697090357,67.80185328642601,6.9,148.4291152654667,Pomegranate Peel Pomegranate Waste
Cotton,2.2456193932315065,0.46329445393123925,1.5897457611659902,23.339284996694143,83.54359374752768,6.5,195.66296127180138,Cotton Stalks Cottonseed Hulls
Banana,1.663467379657559,0.10774042843281284,1.48038416508464,27.485152560889894,71.3698262300598,6.6,215.16787994210253,Banana Leaves Banana Pseudostems
Apple,1.0209854486548025,0.11087087031564685,1.1932472796949043,19.40904420016577,68.86910524546597,7.4,169.55693082678886,Apple Waste Apple Leaves
Rice,1.6639321586082172,0.3774909149740845,1.185375722496698,20.795815310564443,82.85280065199669,6.1,197.49137071305788,Rice Straw Rice Husk
Orange,1.1240812692104711,0.24127875189355952,1.4608321512691775,24.741277181107197,72.27824212447669,6.3,188.77751178782353,Orange Peel Orange Waste
Papaya,1.652614051828773,0.3235630677996565,1.2263821958589864,27.109814018118172,83.05951952335847,6.8,211.3796770338981,Papaya Leaves Papaya Fruit Waste
Lentil,2.042202913195985,0.2596756964903135,1.4738460875184727,25.509764675475875,77.77735530517073,6.3,168.28072751681216,Lentil Straw Lentil Hulls
Soybean,2.1606089561627337,0.3254525104759909,2.017567600519536,23.153017116646982,84.3417186007165,6.5,247.12133219066232,Soybean Stalks Soybean Hulls
Maize,2.014648990451358,0.1675087245304333,1.9995618102219885,23.98809461188985,78.41309598321509,7.0,224.0264545460979,Corn Stover Corn Cobs Corn Leaves
Watermelon,1.3339425094417106,0.3310626362568684,1.3809545858401733,23.131911250899243,81.08188795130714,6.4,214.26976101899623,Watermelon Rinds Watermelon Waste
Grapes,1.2561870131514075,0.2367245422324849,0.8164041995245361,21.8860698741586,71.62138066621563,6.4,171.25680212003203,Grapevine Pruning Grapes Skins
Cotton,1.7113693647453103,0.4941987099268321,1.8295192666544884,25.595727000508322,83.12795332462225,6.5,160.09384680091176,Cotton Stalks Cottonseed Hulls
Blackgram,1.81983722648128,0.2973990346028862,1.545205140924013,24.4940807492926,81.01152737281416,6.9,140.64021855331146,Blackgram Straw Blackgram Waste
Watermelon,1.155731240807428,0.28020052436774595,1.097504897303931,20.845725511598882,81.3507537366286,6.0,198.29115142176423,Watermelon Rinds Watermelon Waste
Cotton,2.167807076717334,0.4117764748406755,1.4125354681537934,24.089666004096976,85.83058583842106,5.9,177.7909087953027,Cotton Stalks Cottonseed Hulls
Cotton,1.7606212482472259,0.3634268271261126,1.6260337972017243,24.72118816194476,87.09661378252133,6.4,196.78283821124884,Cotton Stalks Cottonseed Hulls
Mango,1.6812336266833547,0.3385731384384074,1.4261449836903721,26.07164655084994,79.18154626096064,7.1,229.99027046378563,Mango Leaves Mango Seed Husks
Rice,1.504878669511908,0.2977910252358371,1.3319914567406506,21.544946280590292,79.63726385864285,6.2,220.41750748382753,Rice Straw Rice Husk
Mango,1.6015613086030123,0.34772110665430844,1.5554195091638838,29.962134073545442,79.45130945180003,6.8,219.90914168669292,Mango Leaves Mango Seed Husks
Blackgram,1.7323664879525233,0.3223717185341023,2.065902808632457,21.444218323946473,82.78139806562325,6.9,154.23517515671276,Blackgram Straw Blackgram Waste
Lentil,1.9699489332540454,0.27606336907296125,1.67191956540014,23.89516653940975,77.46892690792087,6.1,181.49546484278088,Lentil Straw Lentil Hulls
Jute,2.2618033603168333,0.11892103426817145,1.8537585577856035,23.809084051412324,84.52178482407825,7.3,166.62663510532028,Jute Stems Jute Waste
Watermelon,1.0409705548832286,0.35740586473409286,1.548721780738131,21.916604845817837,80.76288750084743,6.7,224.78359039882628,Watermelon Rinds Watermelon Waste
Wheat,1.9905817015819096,0.39640579900968553,1.5894414798852643,21.81098220693118,75.37721683219434,6.5,147.17667074700358,Wheat Straw Wheat Chaff
Cotton,1.8621219398919249,0.45581961315540376,1.7488670227133345,23.65606083181295,82.13437132215648,5.8,199.4336674710267,Cotton Stalks Cottonseed Hulls
Coffee,0.9582631490976861,0.09102079677076146,0.8223833223904479,23.516759676136655,82.84873367098251,6.1,241.1176799116928,Coffee Pulp Coffee Husk
Coffee,0.9742963057193744,0.15565986106129426,1.1671252373761436,26.356386206490697,81.861343293438,6.0,252.53923752131166,Coffee Pulp Coffee Husk
Banana,1.5349595257612823,0.14303146984906065,1.0716292805048513,26.009977169403044,72.67041141952033,6.6,181.7746570451017,Banana Leaves Banana Pseudostems
Orange,1.263859111963908,0.17004105685044535,1.5371437188081813,24.728499170535073,74.86993970883793,6.7,190.03699679030936,Orange Peel Orange Waste
Pomegranate,1.2191476120066225,0.25157938517359557,0.8071213718207393,28.261778407715845,69.39549591711905,7.2,146.86303562573656,Pomegranate Peel Pomegranate Waste
Pomegranate,1.4926644912977718,0.14287144888529316,0.8303910520422162,27.250220377083355,61.808064638937154,6.8,168.01768660287544,Pomegranate Peel Pomegranate Waste
Maize,1.50503832742544,0.10057153876250094,1.9723557134839262,22.00245251417818,78.96722725288106,6.5,220.43686624048573,Corn Stover Corn Cobs Corn Leaves
Mango,1.6321651147674403,0.30280235842458014,1.3478435437659555,29.55649750618049,75.94567334705609,7.2,216.03313244430566,Mango Leaves Mango Seed Husks
Rice,1.3778182622643198,0.2049019873986508,1.5801775139094794,21.894846237962994,80.84119867668839,6.8,194.87996310754284,Rice Straw Rice Husk
Orange,1.6138761223805727,0.2804446679155283,1.1108904246980567,25.59180748474201,65.56176436577012,6.6,171.4797013418693,Orange Peel Orange Waste
Rice,1.71069077612308,0.20461865906966525,0.8889947896193497,22.103399657269463,82.27318502576436,6.7,205.78245163796615,Rice Straw Rice Husk
Apple,0.9464767622219046,0.1576328347415315,1.131864362188901,20.785094919779233,67.64767527073921,6.7,153.34359995268196,Apple Waste Apple Leaves
Grapes,0.9042189959470631,0.1543522461217549,0.731650181288288,21.41389968124447,65.93726375705049,6.5,193.49658578808607,Grapevine Pruning Grapes Skins
Maize,2.078260851484987,0.22438123855800565,1.6582552677410873,22.19707453801074,78.19054089078925,6.7,212.09895791517678,Corn Stover Corn Cobs Corn Leaves
Papaya,1.4786005556917268,0.20648332266633124,1.5211529315253447,24.532079291770575,78.78714784185148,6.5,232.89571668540853,Papaya Leaves Papaya Fruit Waste
Pomegranate,1.1717277425960875,0.24359228632973662,1.5143800932838307,26.636511419627947,65.13394536052562,6.9,165.9099912520574,Pomegranate Peel Pomegranate Waste
Blackgram,1.7491038054479104,0.3296888966633419,1.4049269553245534,21.33298221420084,83.65628802025995,6.9,151.2553672630183,Blackgram Straw Blackgram Waste
Pomegranate,1.1626528547475177,0.2552272018972588,1.0655772219565132,27.552798327662483,66.01085674849813,7.0,174.77622683774203,Pomegranate Peel Pomegranate Waste
Banana,1.333402174961367,0.20553984515224422,0.7623591712969908,28.90749745489957,70.89213925980431,6.3,213.4818966161634,Banana Leaves Banana Pseudostems
Soybean,2.0736153361361436,0.40302380118550607,2.0203902006823724,23.27174273016684,83.3300487665107,6.0,224.71132511873265,Soybean Stalks Soybean Hulls
Pomegranate,1.0174548100990062,0.1762519279421058,1.5071006731350545,26.192214398707712,62.774902365545515,7.1,148.16286466934477,Pomegranate Peel Pomegranate Waste
Blackgram,2.063471812973022,0.37057346646784584,1.7423502141114051,23.189785294153772,77.14659015812063,6.8,160.0077650577581,Blackgram Straw Blackgram Waste
Grapes,1.0981124402103248,0.22823883784357543,0.8173741977143295,21.559531491478136,68.90158774276428,6.3,198.155279822982,Grapevine Pruning Grapes Skins
Mango,1.801499079938839,0.3007386968558822,1.4262953334785387,26.80656977881123,78.16952947992522,6.5,227.6490824960195,Mango Leaves Mango Seed Husks
Banana,1.4661381374502038,0.2286878931689965,0.7550147748932251,28.632553167241532,70.3675571182419,6.0,199.15785198343323,Banana Leaves Banana Pseudostems
Blackgram,1.898631734236367,0.2519359085909596,1.9441746482148812,24.02081318318013,82.33127857450489,6.4,168.8343195963504,Blackgram Straw Blackgram Waste
Soybean,2.4548007269580623,0.46163917516195674,2.1665138842506955,25.850507924293254,77.72762968627978,6.7,214.2925337249679,Soybean Stalks Soybean Hulls
Coffee,1.0588488062168255,0.05529356734369759,1.041819988765834,26.80895316436426,83.99207917633971,6.5,245.1209557816807,Coffee Pulp Coffee Husk
Papaya,1.7859303608392747,0.39085036565628256,1.2201983651786308,27.050555764383933,82.14219650373254,6.6,238.7968677679753,Papaya Leaves Papaya Fruit Waste
Mango,1.3359838455611195,0.39826962060091003,1.260277157201144,26.50199194726481,81.55571775580734,7.1,219.16718868749365,Mango Leaves Mango Seed Husks
Grapes,1.1790021735095029,0.13366470801989366,1.287942525849765,22.259536728383253,71.795074565537,6.6,185.4209564774753,Grapevine Pruning Grapes Skins
Mango,1.3290799348976943,0.21432530794823895,1.0714420218391911,27.49859241086776,84.09370699047584,7.1,211.68658627404528,Mango Leaves Mango Seed Husks
Jute,2.2009508004893417,0.2974204996382893,1.6661770159625204,23.12043019940034,81.8461041238395,6.9,172.9630995124862,Jute Stems Jute Waste
Soybean,2.2639777153954137,0.4262503189971574,1.8109156334023275,26.033214468816034,79.43986597907593,6.4,217.43189513622792,Soybean Stalks Soybean Hulls
Soybean,2.143639347860311,0.3814891079920329,2.101340796334616,26.763569804865796,77.07683646605945,6.1,227.5719165266692,Soybean Stalks Soybean Hulls
Apple,0.8135576550334989,0.27553820505692195,0.9391889291556617,18.413757549618623,62.88262857525858,6.9,161.64853049956608,Apple Waste Apple Leaves
Blackgram,1.9624292399475136,0.3471005524122934,1.6848813318628793,24.63646621959777,84.91397864736035,6.1,159.76723778341605,Blackgram Straw Blackgram Waste
Watermelon,0.9630937885522934,0.30354826213840064,1.0628262057171336,22.35068808278918,89.08135110756392,6.5,203.06044493321556,Watermelon Rinds Watermelon Waste
Pomegranate,1.062183501059924,0.28424524049297584,1.2553586418363563,25.950045876475926,60.598193039379616,7.3,147.3647235628026,Pomegranate Peel Pomegranate Waste
Chickpea,2.6513870962671686,0.3667872887406668,1.968891830641845,23.96222331748588,78.82439364526617,6.5,186.20720660425175,Chickpea Stalks Chickpea Hulls
Coffee,1.2092612759626922,0.14162290031017233,0.665708370873689,25.44002945393069,82.82325431090764,6.1,231.17834289102058,Coffee Pulp Coffee Husk
Rice,1.6748425873544202,0.2197184075695954,1.168641735302114,20.098524454476483,83.81284677290311,6.2,197.37430060892706,Rice Straw Rice Husk
Blackgram,1.7247380737903308,0.3824602963615057,1.5284360108621153,24.106615362993942,77.26170344760304,6.6,172.24949186419684,Blackgram Straw Blackgram Waste
Jute,2.4080820343044897,0.12828631949953734,1.762115760074075,22.825385598732726,75.82171553012994,7.4,178.20255781926005,Jute Stems Jute Waste
Blackgram,2.2771762290104145,0.21543451400366523,1.8498350079348622,24.268549630247936,80.99942025757403,6.3,158.80055812113883,Blackgram Straw Blackgram Waste
Maize,1.8478255919708215,0.2227528022365559,1.771063541516329,22.26174197302875,77.51465366610539,6.5,204.27630445716972,Corn Stover Corn Cobs Corn Leaves
Rice,1.2680769941501346,0.3757995615605182,0.8710208654830782,20.52842564226032,80.06214294307519,6.3,183.20832783421798,Rice Straw Rice Husk
Orange,1.1640657306186373,0.16222592984113124,1.1800208975909734,23.565074795060134,71.58005217760403,7.1,196.80750811563922,Orange Peel Orange Waste
Papaya,1.845681483213975,0.3470066704723277,1.367797040099233,24.468100404349062,76.60176598980676,6.4,205.10745399938568,Papaya Leaves Papaya Fruit Waste
Mango,1.329786896610119,0.3705411611924019,1.168891460896739,26.6817288919228,77.3696038466505,6.5,210.01994240580908,Mango Leaves Mango Seed Husks
Pomegranate,1.0685551426767759,0.17228688399220948,0.9863441182821409,26.65275593976786,66.39006546973259,6.9,164.87897509212993,Pomegranate Peel Pomegranate Waste
Wheat,1.9129826169679094,0.33242453701742014,2.126639103797503,22.328801597599,72.31057043042085,6.2,168.72296347945928,Wheat Straw Wheat Chaff
Watermelon,1.254847714280866,0.26812471994619186,1.3595940363713193,21.1492053761698,80.002253249753,5.9,225.54864335166423,Watermelon Rinds Watermelon Waste
Orange,1.3053722461142487,0.22496641219558214,1.0535724552340795,23.803255089568765,66.49563811629872,7.2,163.62403887354697,Orange Peel Orange Waste
Blackgram,2.034579639134858,0.3389522673928138,2.192235363276368,23.209561280719697,84.27902347163399,6.1,141.60942296950418,Blackgram Straw Blackgram Waste
Rice,1.6269069870020763,0.387503137867094,1.5521337991053006,20.148842719844772,84.00643603141297,6.3,216.66285137601358,Rice Straw Rice Husk
Wheat,2.2160842108408603,0.25950918508348864,1.7950374512604368,23.363293905901685,74.75158664293718,6.1,130.02193593344026,Wheat Straw Wheat Chaff
Apple,0.9298148824833172,0.1524583714932418,0.6062264368607904,21.163145081684508,69.86018221268702,6.6,143.0820429988026,Apple Waste Apple Leaves
Pomegranate,1.3344427200054987,0.2994085364644744,1.1649386048501809,24.725943608142533,68.70859756589886,7.5,175.34646505391038,Pomegranate Peel Pomegranate Waste
